gene_id	sumUMI	CPM	type	biotype	zScore	pValue	calls_pValue	cellTypeName	cellTypeId
ENSMUSG00000097391	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097392	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097393	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097396	0	0	genic	TEC	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097397	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097398	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097399	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097401	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097402	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097403	14	12.5716020082236	genic	processed_transcript	1.50675930797626	0.0659361816796203	absent	B-cell	CL:0000236
ENSMUSG00000097404	2	1.79594314403195	genic	lincRNA	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097405	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097406	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097407	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097408	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097409	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097410	6	5.38782943209584	genic	lincRNA	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000097411	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097412	2	1.79594314403195	genic	lincRNA	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097413	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097414	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097415	26	23.3472608724153	genic	lincRNA	2.10666329250021	0.0175733881035509	present	B-cell	CL:0000236
ENSMUSG00000097416	8	7.18377257612778	genic	antisense	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000097417	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097418	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097419	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097420	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097421	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097422	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097423	90	80.8174414814376	genic	lincRNA	3.3099936237495	0.000466490482678177	present	B-cell	CL:0000236
ENSMUSG00000097424	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097425	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097426	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097427	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097428	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097429	5	4.48985786007987	genic	lincRNA	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000097430	1	0.897971572015973	genic	processed_transcript	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097431	16	14.3675451522556	genic	lincRNA	1.63616308952464	0.0509027295554285	absent	B-cell	CL:0000236
ENSMUSG00000097433	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097434	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097435	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097437	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097438	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097439	1	0.897971572015973	genic	processed_transcript	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097440	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097441	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097442	1	0.897971572015973	genic	antisense	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097443	4	3.59188628806389	genic	lincRNA	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000097444	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097445	12	10.7756588641917	genic	lincRNA	1.35737360543968	0.0873312652512056	absent	B-cell	CL:0000236
ENSMUSG00000097446	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097447	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097448	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097450	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097451	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097452	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097453	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097454	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097455	1	0.897971572015973	genic	antisense	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097456	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097457	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097458	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097459	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097460	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097461	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097462	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097463	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097464	0	0	genic	TEC	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097465	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097466	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097467	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097468	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097469	5	4.48985786007987	genic	lincRNA	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000097470	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097471	5	4.48985786007987	genic	lincRNA	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000097472	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097473	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097474	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097476	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097479	4	3.59188628806389	genic	lincRNA	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000097480	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097481	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097482	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097483	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097484	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097486	0	0	genic	bidirectional_promoter_lncRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097487	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097488	6	5.38782943209584	genic	lincRNA	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000097489	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097491	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097493	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097494	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097495	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097496	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097497	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097500	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097501	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097502	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097503	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097504	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097505	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097507	11	9.8776872921757	genic	lincRNA	1.27305185158925	0.101499821424961	absent	B-cell	CL:0000236
ENSMUSG00000097509	2	1.79594314403195	genic	antisense	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097511	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097513	0	0	genic	TEC	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097514	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097515	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097516	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097517	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097518	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097519	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097520	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097522	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097523	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097524	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097525	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097526	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097527	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097529	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097530	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097532	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097533	4	3.59188628806389	genic	lincRNA	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000097534	8	7.18377257612778	genic	bidirectional_promoter_lncRNA	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000097535	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097536	46	41.3066923127348	genic	lincRNA	2.65957194399837	0.00391200091016465	present	B-cell	CL:0000236
ENSMUSG00000097537	2	1.79594314403195	genic	lincRNA	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097538	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097539	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097540	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097541	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097542	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097543	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097544	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097545	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097546	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097547	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097548	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097550	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097551	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097552	1	0.897971572015973	genic	processed_pseudogene	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097553	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097554	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097557	2	1.79594314403195	genic	lincRNA	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097558	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097559	0	0	genic	sense_intronic	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097560	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097561	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097562	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097563	1	0.897971572015973	genic	sense_intronic	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097564	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097565	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097566	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097567	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097569	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097571	6	5.38782943209584	genic	lincRNA	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000097572	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097573	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097574	8	7.18377257612778	genic	lincRNA	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000097575	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097576	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097577	5	4.48985786007987	genic	lincRNA	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000097578	4	3.59188628806389	genic	lincRNA	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000097579	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097580	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097581	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097582	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097583	25	22.4492893003993	genic	processed_transcript	2.0686549373314	0.0192892393447768	present	B-cell	CL:0000236
ENSMUSG00000097584	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097585	7	6.28580100411181	genic	processed_transcript	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000097586	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097587	8	7.18377257612778	genic	lincRNA	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000097589	340	305.310334485431	genic	processed_transcript	4.5980444288029	2.13237531291e-06	present	B-cell	CL:0000236
ENSMUSG00000097590	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097591	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097592	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097593	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097594	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097595	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097596	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097597	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097598	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097599	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097601	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097602	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097603	9	8.08174414814376	genic	processed_transcript	1.07858412135473	0.140386581472757	absent	B-cell	CL:0000236
ENSMUSG00000097604	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097605	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097608	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097609	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097610	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097612	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097613	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097614	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097615	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097616	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097617	8	7.18377257612778	genic	lincRNA	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000097618	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097619	2	1.79594314403195	genic	lincRNA	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097620	3	2.69391471604792	genic	antisense	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097621	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097622	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097623	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097624	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097625	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097626	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097627	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097628	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097630	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097631	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097632	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097633	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097634	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097635	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097636	109	97.8789013497411	genic	lincRNA	3.49561116613839	0.000236488693776976	present	B-cell	CL:0000236
ENSMUSG00000097637	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097638	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097639	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097640	2	1.79594314403195	genic	processed_transcript	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097641	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097642	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097643	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000097644	0	0	genic	sense_overlapping	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097645	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097646	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097648	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097649	9	8.08174414814376	genic	antisense	1.07858412135473	0.140386581472757	absent	B-cell	CL:0000236
ENSMUSG00000097650	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097651	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097652	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097653	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097654	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097655	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097656	0	0	genic	transcribed_unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097657	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097658	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097659	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097660	7	6.28580100411181	genic	lincRNA	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000097661	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097662	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097664	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097665	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097666	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097667	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097668	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097669	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097670	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097671	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097672	6	5.38782943209584	genic	lincRNA	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000097673	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097674	9	8.08174414814376	genic	lincRNA	1.07858412135473	0.140386581472757	absent	B-cell	CL:0000236
ENSMUSG00000097675	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097676	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097677	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097679	1	0.897971572015973	genic	processed_pseudogene	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097680	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097681	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097682	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097683	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097684	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097685	2	1.79594314403195	genic	antisense	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097686	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097689	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097690	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097691	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097692	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097693	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097694	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097695	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097697	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097698	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097699	7	6.28580100411181	genic	bidirectional_promoter_lncRNA	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000097700	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097701	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
