id	minimum_qValue	call	cutoff
ENSG00000259275	4.71E-05	present	0.05
ENSG00000259276	0.001404517	present	0.05
ENSG00000259277	0.021143226	absent	0.05
ENSG00000259278	0.009867242	absent	0.05
ENSG00000259280	0.014501694	absent	0.05
ENSG00000259281	0.132371873	absent	0.05
ENSG00000259282	0.215108649	absent	0.05
ENSG00000259283	0.012619048	absent	0.05
ENSG00000259284	0.048625258	absent	0.05
ENSG00000259285	0.006861827	absent	0.05
ENSG00000259286	0.00825156	absent	0.05
ENSG00000259287	0.00065831	present	0.05
ENSG00000259288	0.011493898	absent	0.05
ENSG00000259289	0.012447939	absent	0.05
ENSG00000259290	0.002890956	absent	0.05
ENSG00000259291	1.31E-09	present	0.05
ENSG00000259293	0.415332787	absent	0.05
ENSG00000259294	0.002352327	absent	0.05
ENSG00000259295	2.53E-06	present	0.05
ENSG00000259296	0.006387191	absent	0.05
ENSG00000259299	0.058433303	absent	0.05
ENSG00000259300	0.143153599	absent	0.05
ENSG00000259301	0.083316435	absent	0.05
ENSG00000259302	1	absent	0.05
ENSG00000259303	9.03E-05	present	0.05
ENSG00000259304	0.375176535	absent	0.05
ENSG00000259305	6.67E-05	present	0.05
ENSG00000259306	0.475030201	absent	0.05
ENSG00000259307	0.001830854	present	0.05
ENSG00000259308	0.000880789	present	0.05
ENSG00000259309	0.049919597	absent	0.05
ENSG00000259312	0.078171906	absent	0.05
ENSG00000259314	0.001992155	present	0.05
ENSG00000259315	0.004388905	absent	0.05
ENSG00000259316	3.23E-11	present	0.05
ENSG00000259317	0.024403728	absent	0.05
ENSG00000259318	1.31E-09	present	0.05
ENSG00000259319	0.000674481	present	0.05
ENSG00000259320	0.010963173	absent	0.05
ENSG00000259321	3.25E-05	present	0.05
ENSG00000259322	0.000104949	present	0.05
ENSG00000259324	0.068039065	absent	0.05
ENSG00000259326	0.007690679	absent	0.05
ENSG00000259327	0.024082657	absent	0.05
ENSG00000259330	9.20E-11	present	0.05
ENSG00000259331	0.062228715	absent	0.05
ENSG00000259332	9.20E-11	present	0.05
ENSG00000259333	0.011148637	absent	0.05
ENSG00000259334	0.045312417	absent	0.05
ENSG00000259335	0.024569661	absent	0.05
ENSG00000259336	0.010220376	absent	0.05
ENSG00000259337	4.17E-09	present	0.05
ENSG00000259338	0.490119098	absent	0.05
ENSG00000259339	0.374019946	absent	0.05
ENSG00000259340	1	absent	0.05
ENSG00000259341	0.084501086	absent	0.05
ENSG00000259342	0.000882093	present	0.05
ENSG00000259343	0.000488323	present	0.05
ENSG00000259345	0.001304668	present	0.05
ENSG00000259346	0.531353462	absent	0.05
ENSG00000259347	0.001235393	present	0.05
ENSG00000259349	0.000460013	present	0.05
ENSG00000259350	0.029116451	absent	0.05
ENSG00000259351	0.000192318	present	0.05
ENSG00000259352	2.09E-05	present	0.05
ENSG00000259353	0.00025776	present	0.05
ENSG00000259354	7.14E-05	present	0.05
ENSG00000259356	0.066307487	absent	0.05
ENSG00000259357	9.20E-11	present	0.05
ENSG00000259358	0.15404888	absent	0.05
ENSG00000259359	0.000211807	present	0.05
ENSG00000259360	0.025469704	absent	0.05
ENSG00000259361	0.015994946	absent	0.05
ENSG00000259362	0.141044973	absent	0.05
ENSG00000259363	3.23E-11	present	0.05
ENSG00000259364	0.005741461	absent	0.05
ENSG00000259365	0.029533371	absent	0.05
ENSG00000259366	3.23E-11	present	0.05
ENSG00000259367	3.32E-06	present	0.05
ENSG00000259368	0.000861711	present	0.05
ENSG00000259369	1	absent	0.05
ENSG00000259370	0.001267816	present	0.05
ENSG00000259371	0.006161692	absent	0.05
ENSG00000259374	0.001004213	present	0.05
ENSG00000259375	0.000652021	present	0.05
ENSG00000259376	0.000672677	present	0.05
ENSG00000259377	0.006910618	absent	0.05
ENSG00000259378	0.009456625	absent	0.05
ENSG00000259379	0.019752715	absent	0.05
ENSG00000259380	0.000517034	present	0.05
ENSG00000259381	0.004150081	absent	0.05
ENSG00000259383	0.006769008	absent	0.05
ENSG00000259384	0.003314244	absent	0.05
ENSG00000259385	0.110556295	absent	0.05
ENSG00000259388	0.30293156	absent	0.05
ENSG00000259389	0.002931969	absent	0.05
ENSG00000259390	0.412766984	absent	0.05
ENSG00000259392	0.000193412	present	0.05
ENSG00000259393	0.016308912	absent	0.05
ENSG00000259394	0.001378161	present	0.05
ENSG00000259395	0.368805473	absent	0.05
ENSG00000259396	0.004855487	absent	0.05
ENSG00000259397	0.018371045	absent	0.05
ENSG00000259398	0.000554248	present	0.05
ENSG00000259399	2.08E-06	present	0.05
ENSG00000259402	0.006316376	absent	0.05
ENSG00000259403	0.046726853	absent	0.05
ENSG00000259404	0.001311466	present	0.05
ENSG00000259405	3.75E-06	present	0.05
ENSG00000259407	0.000234607	present	0.05
ENSG00000259408	0.00130886	present	0.05
ENSG00000259409	0.054920802	absent	0.05
ENSG00000259410	0.008600626	absent	0.05
ENSG00000259411	0.042114509	absent	0.05
ENSG00000259413	0.538056813	absent	0.05
ENSG00000259414	0.000855593	present	0.05
ENSG00000259415	0.002494999	absent	0.05
ENSG00000259416	0.001874974	present	0.05
ENSG00000259417	1.01E-09	present	0.05
ENSG00000259418	0.013801139	absent	0.05
ENSG00000259419	0.017147196	absent	0.05
ENSG00000259420	0.020254535	absent	0.05
ENSG00000259421	0.012182662	absent	0.05
ENSG00000259422	0.072585815	absent	0.05
ENSG00000259423	0.010928787	absent	0.05
ENSG00000259424	0.000168074	present	0.05
ENSG00000259425	1.15E-06	present	0.05
ENSG00000259426	1.24E-05	present	0.05
ENSG00000259427	0.037836969	absent	0.05
ENSG00000259428	0.538724167	absent	0.05
ENSG00000259429	3.23E-11	present	0.05
ENSG00000259430	0.000759859	present	0.05
ENSG00000259431	9.20E-11	present	0.05
ENSG00000259432	0.01718344	absent	0.05
ENSG00000259433	0.232689727	absent	0.05
ENSG00000259434	0.10954756	absent	0.05
ENSG00000259435	1	absent	0.05
ENSG00000259436	0.002448063	absent	0.05
ENSG00000259437	0.003546011	absent	0.05
ENSG00000259438	0.007017502	absent	0.05
ENSG00000259439	0.007824011	absent	0.05
ENSG00000259440	0.007917166	absent	0.05
ENSG00000259441	0.340110522	absent	0.05
ENSG00000259442	0.008264963	absent	0.05
ENSG00000259443	0.329070632	absent	0.05
ENSG00000259444	0.000631514	present	0.05
ENSG00000259446	0.07882052	absent	0.05
ENSG00000259447	0.013531821	absent	0.05
ENSG00000259448	3.86E-05	present	0.05
ENSG00000259449	0.244220293	absent	0.05
ENSG00000259452	0.139175427	absent	0.05
ENSG00000259453	0.001460089	present	0.05
ENSG00000259454	0.035920877	absent	0.05
ENSG00000259456	0.000173642	present	0.05
ENSG00000259457	0.055466551	absent	0.05
ENSG00000259458	0.151526904	absent	0.05
ENSG00000259459	0.001525916	present	0.05
ENSG00000259460	0.000135381	present	0.05
ENSG00000259461	0.021750862	absent	0.05
ENSG00000259462	0.009825709	absent	0.05
ENSG00000259463	0.004629774	absent	0.05
ENSG00000259464	0.53771088	absent	0.05
ENSG00000259465	0.211203187	absent	0.05
ENSG00000259466	0.084046147	absent	0.05
ENSG00000259467	0.003718611	absent	0.05
ENSG00000259468	0.004308165	absent	0.05
ENSG00000259469	0.000803171	present	0.05
ENSG00000259470	0.296484891	absent	0.05
ENSG00000259471	0.000408462	present	0.05
ENSG00000259473	0.010490834	absent	0.05
ENSG00000259474	0.001095111	present	0.05
ENSG00000259475	0.013968372	absent	0.05
ENSG00000259476	0.386178735	absent	0.05
ENSG00000259477	0.007394735	absent	0.05
ENSG00000259478	0.480783263	absent	0.05
ENSG00000259479	1.18E-09	present	0.05
ENSG00000259481	6.29E-09	present	0.05
ENSG00000259482	0.02414382	absent	0.05
ENSG00000259483	0.002591029	absent	0.05
ENSG00000259485	0.049817018	absent	0.05
ENSG00000259488	0.002060079	present	0.05
ENSG00000259489	0.519650901	absent	0.05
ENSG00000259490	2.72E-05	present	0.05
ENSG00000259493	0.029098951	absent	0.05
ENSG00000259494	3.23E-11	present	0.05
ENSG00000259495	0.0001669	present	0.05
ENSG00000259496	0.210579447	absent	0.05
ENSG00000259498	0.002063351	present	0.05
ENSG00000259499	0.006499225	absent	0.05
ENSG00000259500	0.538024749	absent	0.05
ENSG00000259502	0.008661514	absent	0.05
ENSG00000259503	0.024678623	absent	0.05
ENSG00000259504	1.14E-06	present	0.05
ENSG00000259505	0.018774788	absent	0.05
ENSG00000259507	0.017804045	absent	0.05
ENSG00000259508	0.000865073	present	0.05
ENSG00000259509	0.052574304	absent	0.05
ENSG00000259511	6.29E-09	present	0.05
ENSG00000259512	0.024103401	absent	0.05
ENSG00000259513	0.000334056	present	0.05
ENSG00000259514	0.002707278	absent	0.05
ENSG00000259515	0.000688408	present	0.05
ENSG00000259516	0.00841552	absent	0.05
ENSG00000259517	0.41587511	absent	0.05
ENSG00000259518	0.070538731	absent	0.05
ENSG00000259519	2.81E-05	present	0.05
ENSG00000259520	0.00036171	present	0.05
ENSG00000259521	0.00166705	present	0.05
ENSG00000259522	0.001819477	present	0.05
ENSG00000259523	0.000190101	present	0.05
ENSG00000259525	1	absent	0.05
ENSG00000259527	0.380164069	absent	0.05
ENSG00000259528	0.000629369	present	0.05
ENSG00000259529	0.001000359	present	0.05
ENSG00000259530	0.039851036	absent	0.05
ENSG00000259531	0.011648207	absent	0.05
ENSG00000259532	0.002387754	absent	0.05
ENSG00000259533	0.121473087	absent	0.05
ENSG00000259534	0.026837358	absent	0.05
ENSG00000259535	0.023585122	absent	0.05
ENSG00000259536	0.000368119	present	0.05
ENSG00000259538	0.002795496	absent	0.05
ENSG00000259539	0.009910713	absent	0.05
ENSG00000259540	0.002071929	present	0.05
ENSG00000259541	0.017950536	absent	0.05
ENSG00000259542	0.000287736	present	0.05
ENSG00000259543	0.013308589	absent	0.05
ENSG00000259544	0.000348747	present	0.05
ENSG00000259545	0.022210682	absent	0.05
ENSG00000259546	0.002379558	absent	0.05
ENSG00000259547	0.00128326	present	0.05
ENSG00000259548	0.010189425	absent	0.05
ENSG00000259550	0.039638389	absent	0.05
ENSG00000259551	0.001266849	present	0.05
ENSG00000259553	0.003886057	absent	0.05
ENSG00000259554	0.035602224	absent	0.05
ENSG00000259555	0.079910748	absent	0.05
ENSG00000259556	0.001154384	present	0.05
ENSG00000259557	0.100670817	absent	0.05
ENSG00000259558	0.055488513	absent	0.05
ENSG00000259560	0.002789939	absent	0.05
ENSG00000259561	0.000350068	present	0.05
ENSG00000259562	6.77E-05	present	0.05
ENSG00000259563	0.000869748	present	0.05
ENSG00000259564	0.002110066	present	0.05
ENSG00000259565	0.205808908	absent	0.05
ENSG00000259569	0.011032749	absent	0.05
ENSG00000259570	0.005019011	absent	0.05
ENSG00000259571	0.00309873	absent	0.05
ENSG00000259572	0.010787482	absent	0.05
ENSG00000259573	0.161433582	absent	0.05
ENSG00000259575	1.14E-05	present	0.05
ENSG00000259577	0.003000118	absent	0.05
ENSG00000259579	0.03735227	absent	0.05
ENSG00000259580	0.006288375	absent	0.05
ENSG00000259581	0.022287975	absent	0.05
ENSG00000259582	0.006144204	absent	0.05
ENSG00000259583	0.000154265	present	0.05
ENSG00000259584	0.004529359	absent	0.05
ENSG00000259585	0.01703448	absent	0.05
ENSG00000259586	0.011271365	absent	0.05
ENSG00000259587	0.024908214	absent	0.05
ENSG00000259588	0.01294479	absent	0.05
ENSG00000259589	0.009692923	absent	0.05
ENSG00000259590	0.000132691	present	0.05
ENSG00000259591	0.00060659	present	0.05
ENSG00000259592	0.006640987	absent	0.05
ENSG00000259593	0.011170358	absent	0.05
ENSG00000259594	0.000900526	present	0.05
ENSG00000259595	0.000848554	present	0.05
ENSG00000259598	0.002469777	absent	0.05
ENSG00000259600	0.041815755	absent	0.05
ENSG00000259601	0.476498208	absent	0.05
ENSG00000259602	0.009542368	absent	0.05
ENSG00000259603	0.001358564	present	0.05
ENSG00000259604	0.024464953	absent	0.05
ENSG00000259605	1.31E-09	present	0.05
ENSG00000259607	2.40E-09	present	0.05
ENSG00000259608	0.064934691	absent	0.05
ENSG00000259609	0.00832147	absent	0.05
ENSG00000259611	0.131892923	absent	0.05
ENSG00000259612	0.00021729	present	0.05
ENSG00000259614	0.001464557	present	0.05
ENSG00000259615	0.000760276	present	0.05
ENSG00000259616	0.027764657	absent	0.05
ENSG00000259617	0.001581062	present	0.05
ENSG00000259619	0.003202492	absent	0.05
ENSG00000259620	0.007966383	absent	0.05
ENSG00000259621	0.000330953	present	0.05
ENSG00000259622	0.037154473	absent	0.05
ENSG00000259623	1.01E-09	present	0.05
ENSG00000259624	0.19541149	absent	0.05
ENSG00000259626	0.006346457	absent	0.05
ENSG00000259627	2.40E-09	present	0.05
ENSG00000259628	0.010072123	absent	0.05
ENSG00000259630	0.000733997	present	0.05
ENSG00000259631	0.001131564	present	0.05
ENSG00000259632	0.008681663	absent	0.05
ENSG00000259633	1	absent	0.05
ENSG00000259635	0.003197884	absent	0.05
ENSG00000259636	0.00907711	absent	0.05
ENSG00000259637	0.016776609	absent	0.05
ENSG00000259639	0.094596974	absent	0.05
ENSG00000259642	1.31E-09	present	0.05
ENSG00000259644	0.002137434	present	0.05
ENSG00000259645	0.002787532	absent	0.05
ENSG00000259646	3.23E-11	present	0.05
ENSG00000259647	0.000314471	present	0.05
ENSG00000259648	0.039345101	absent	0.05
ENSG00000259649	0.000117306	present	0.05
ENSG00000259650	0.011087987	absent	0.05
ENSG00000259651	0.0087703	absent	0.05
ENSG00000259652	1	absent	0.05
ENSG00000259654	0.003719748	absent	0.05
ENSG00000259655	0.0032638	absent	0.05
ENSG00000259656	0.01388674	absent	0.05
ENSG00000259657	0.00015106	present	0.05
ENSG00000259658	1.31E-09	present	0.05
ENSG00000259659	0.00114854	present	0.05
ENSG00000259660	6.25E-05	present	0.05
ENSG00000259661	1.31E-09	present	0.05
ENSG00000259663	0.023689608	absent	0.05
ENSG00000259664	0.019516461	absent	0.05
ENSG00000259665	1	absent	0.05
ENSG00000259666	0.036516642	absent	0.05
ENSG00000259668	5.84E-05	present	0.05
ENSG00000259669	0.00678953	absent	0.05
ENSG00000259670	0.126669378	absent	0.05
ENSG00000259671	0.019778686	absent	0.05
ENSG00000259672	0.009709729	absent	0.05
ENSG00000259673	7.01E-06	present	0.05
ENSG00000259674	0.001696665	present	0.05
ENSG00000259675	0.145221414	absent	0.05
ENSG00000259676	0.001075147	present	0.05
ENSG00000259677	0.003291153	absent	0.05
ENSG00000259678	0.001419121	present	0.05
ENSG00000259680	0.000134082	present	0.05
ENSG00000259681	0.040800664	absent	0.05
ENSG00000259682	0.000686797	present	0.05
ENSG00000259683	0.00076972	present	0.05
ENSG00000259684	0.000908257	present	0.05
ENSG00000259685	0.010003979	absent	0.05
ENSG00000259686	0.005111498	absent	0.05
ENSG00000259687	0.000988255	present	0.05
ENSG00000259688	0.001805046	present	0.05
ENSG00000259690	0.080780375	absent	0.05
ENSG00000259691	0.001865115	present	0.05
ENSG00000259692	3.29E-06	present	0.05
ENSG00000259694	0.001266849	present	0.05
ENSG00000259695	0.153104548	absent	0.05
ENSG00000259696	0.35574631	absent	0.05
ENSG00000259697	0.033880087	absent	0.05
ENSG00000259698	0.040438601	absent	0.05
ENSG00000259699	0.000699731	present	0.05
ENSG00000259700	0.357026501	absent	0.05
ENSG00000259701	0.011706132	absent	0.05
ENSG00000259702	0.034956075	absent	0.05
ENSG00000259704	0.000834998	present	0.05
ENSG00000259705	0.015372728	absent	0.05
ENSG00000259706	0.002188343	present	0.05
ENSG00000259707	0.140607397	absent	0.05
ENSG00000259708	0.021574673	absent	0.05
ENSG00000259709	0.006944625	absent	0.05
ENSG00000259710	0.040072479	absent	0.05
ENSG00000259711	0.000213258	present	0.05
ENSG00000259712	0.001153883	present	0.05
ENSG00000259713	0.00888406	absent	0.05
ENSG00000259715	0.005313671	absent	0.05
ENSG00000259717	3.62E-05	present	0.05
ENSG00000259719	0.002882551	absent	0.05
ENSG00000259720	0.089589556	absent	0.05
ENSG00000259721	0.03007553	absent	0.05
ENSG00000259722	0.002727072	absent	0.05
ENSG00000259723	0.00042844	present	0.05
ENSG00000259724	0.02007978	absent	0.05
ENSG00000259725	0.00115632	present	0.05
ENSG00000259726	0.000451716	present	0.05
ENSG00000259727	0.205956673	absent	0.05
ENSG00000259728	0.000672909	present	0.05
ENSG00000259730	0.010839507	absent	0.05
ENSG00000259731	0.023186073	absent	0.05
ENSG00000259732	0.003593083	absent	0.05
ENSG00000259734	0.379815788	absent	0.05
ENSG00000259735	0.01628272	absent	0.05
ENSG00000259736	0.000204036	present	0.05
ENSG00000259737	0.020700818	absent	0.05
ENSG00000259738	0.257421441	absent	0.05
ENSG00000259740	0.024777019	absent	0.05
ENSG00000259742	0.083553172	absent	0.05
ENSG00000259743	0.447905805	absent	0.05
ENSG00000259744	0.000935374	present	0.05
ENSG00000259746	6.53E-06	present	0.05
ENSG00000259749	0.000215169	present	0.05
ENSG00000259750	0.030465563	absent	0.05
ENSG00000259751	0.021903545	absent	0.05
ENSG00000259753	0.003901749	absent	0.05
ENSG00000259754	0.006732396	absent	0.05
ENSG00000259755	0.005254238	absent	0.05
ENSG00000259756	0.008849719	absent	0.05
ENSG00000259757	0.002752667	absent	0.05
ENSG00000259759	0.026969468	absent	0.05
ENSG00000259760	3.66E-06	present	0.05
ENSG00000259761	0.004782089	absent	0.05
ENSG00000259762	0.001357459	present	0.05
ENSG00000259763	0.00050942	present	0.05
ENSG00000259764	0.076147217	absent	0.05
ENSG00000259767	0.000441318	present	0.05
ENSG00000259768	3.25E-05	present	0.05
ENSG00000259769	0.537093531	absent	0.05
ENSG00000259770	0.156295363	absent	0.05
ENSG00000259771	0.000348866	present	0.05
ENSG00000259772	1.70E-05	present	0.05
ENSG00000259773	0.000508979	present	0.05
ENSG00000259774	0.001818162	present	0.05
ENSG00000259775	0.000324111	present	0.05
ENSG00000259776	0.062314026	absent	0.05
ENSG00000259779	0.003555549	absent	0.05
ENSG00000259780	0.009955799	absent	0.05
ENSG00000259781	3.23E-11	present	0.05
ENSG00000259782	0.012691416	absent	0.05
ENSG00000259783	0.000698519	present	0.05
ENSG00000259784	0.001402907	present	0.05
ENSG00000259786	0.010245011	absent	0.05
ENSG00000259788	0.067310613	absent	0.05
ENSG00000259789	0.003967224	absent	0.05
ENSG00000259790	0.002003753	present	0.05
ENSG00000259791	0.359846238	absent	0.05
ENSG00000259792	1.31E-09	present	0.05
ENSG00000259793	0.037225819	absent	0.05
ENSG00000259797	0.00209574	present	0.05
ENSG00000259798	0.000719594	present	0.05
ENSG00000259800	0.010178198	absent	0.05
ENSG00000259802	0.000384587	present	0.05
ENSG00000259803	3.54E-11	present	0.05
ENSG00000259804	0.005529316	absent	0.05
ENSG00000259805	0.011429354	absent	0.05
ENSG00000259807	0.003336367	absent	0.05
ENSG00000259810	0.042877661	absent	0.05
ENSG00000259813	1	absent	0.05
ENSG00000259814	0.20859528	absent	0.05
ENSG00000259815	0.011412272	absent	0.05
ENSG00000259817	0.004218972	absent	0.05
ENSG00000259818	0.045999678	absent	0.05
ENSG00000259819	0.11557686	absent	0.05
ENSG00000259820	1.31E-09	present	0.05
ENSG00000259821	0.143946934	absent	0.05
ENSG00000259822	0.109612502	absent	0.05
ENSG00000259823	0.032114522	absent	0.05
ENSG00000259826	0.002520611	absent	0.05
ENSG00000259827	0.108277176	absent	0.05
ENSG00000259828	0.100558215	absent	0.05
ENSG00000259831	0.482873248	absent	0.05
ENSG00000259832	0.003388134	absent	0.05
ENSG00000259833	0.006920849	absent	0.05
ENSG00000259834	1.31E-09	present	0.05
ENSG00000259836	0.392645092	absent	0.05
ENSG00000259837	0.536217189	absent	0.05
ENSG00000259838	0.007067196	absent	0.05
ENSG00000259840	0.00122608	present	0.05
ENSG00000259841	0.051241122	absent	0.05
ENSG00000259842	6.81E-05	present	0.05
ENSG00000259843	0.005955555	absent	0.05
ENSG00000259844	0.538729179	absent	0.05
ENSG00000259845	0.017244628	absent	0.05
ENSG00000259846	0.024335105	absent	0.05
ENSG00000259847	0.000538667	present	0.05
ENSG00000259848	1.86E-05	present	0.05
ENSG00000259849	0.032231941	absent	0.05
ENSG00000259852	1	absent	0.05
ENSG00000259854	0.466708749	absent	0.05
ENSG00000259855	0.077877393	absent	0.05
ENSG00000259856	1.31E-09	present	0.05
ENSG00000259861	1	absent	0.05
ENSG00000259862	0.532766758	absent	0.05
ENSG00000259863	0.000417221	present	0.05
ENSG00000259864	1	absent	0.05
ENSG00000259865	3.23E-11	present	0.05
ENSG00000259866	0.017104517	absent	0.05
ENSG00000259867	0.005359632	absent	0.05
ENSG00000259868	0.014967021	absent	0.05
ENSG00000259869	0.004286128	absent	0.05
ENSG00000259870	0.399569418	absent	0.05
ENSG00000259871	0.011050708	absent	0.05
ENSG00000259873	0.032590113	absent	0.05
ENSG00000259874	0.01404678	absent	0.05
ENSG00000259876	0.010052485	absent	0.05
ENSG00000259877	3.38E-05	present	0.05
ENSG00000259878	0.454706413	absent	0.05
ENSG00000259881	0.005771965	absent	0.05
ENSG00000259882	0.527738118	absent	0.05
ENSG00000259883	0.00680425	absent	0.05
ENSG00000259884	3.54E-11	present	0.05
ENSG00000259887	7.42E-05	present	0.05
ENSG00000259889	1	absent	0.05
ENSG00000259890	1	absent	0.05
ENSG00000259891	0.000411691	present	0.05
ENSG00000259892	0.091525419	absent	0.05
ENSG00000259895	0.064438511	absent	0.05
ENSG00000259897	0.409444236	absent	0.05
ENSG00000259899	0.019000885	absent	0.05
ENSG00000259900	0.00194879	present	0.05
ENSG00000259904	0.006212553	absent	0.05
ENSG00000259905	1.01E-09	present	0.05
ENSG00000259906	0.011323726	absent	0.05
ENSG00000259907	0.014665883	absent	0.05
ENSG00000259909	1	absent	0.05
ENSG00000259910	0.026680477	absent	0.05
ENSG00000259912	1	absent	0.05
ENSG00000259914	0.005135949	absent	0.05
ENSG00000259915	0.008349516	absent	0.05
ENSG00000259916	0.366359595	absent	0.05
ENSG00000259917	0.001122375	present	0.05
ENSG00000259918	0.000322351	present	0.05
ENSG00000259920	0.03698811	absent	0.05
ENSG00000259921	0.045047114	absent	0.05
ENSG00000259922	0.030884945	absent	0.05
ENSG00000259923	1	absent	0.05
ENSG00000259924	0.000987703	present	0.05
ENSG00000259925	1.80E-09	present	0.05
ENSG00000259926	0.014913243	absent	0.05
ENSG00000259928	0.053903863	absent	0.05
ENSG00000259929	0.00811918	absent	0.05
ENSG00000259931	0.007332278	absent	0.05
ENSG00000259932	0.000195121	present	0.05
ENSG00000259933	7.14E-05	present	0.05
ENSG00000259934	1	absent	0.05
ENSG00000259935	0.000184524	present	0.05
ENSG00000259937	0.032760222	absent	0.05
ENSG00000259939	2.40E-09	present	0.05
ENSG00000259940	0.004947017	absent	0.05
ENSG00000259941	0.010338941	absent	0.05
ENSG00000259943	3.23E-11	present	0.05
ENSG00000259944	0.132904863	absent	0.05
ENSG00000259945	0.001076033	present	0.05
ENSG00000259946	0.416883842	absent	0.05
ENSG00000259947	0.006730122	absent	0.05
ENSG00000259948	3.54E-11	present	0.05
ENSG00000259950	0.001514424	present	0.05
ENSG00000259952	9.20E-11	present	0.05
ENSG00000259953	2.38E-06	present	0.05
ENSG00000259954	0.020270144	absent	0.05
ENSG00000259955	0.005135509	absent	0.05
ENSG00000259956	3.23E-11	present	0.05
ENSG00000259959	0.000227038	present	0.05
ENSG00000259961	0.369702074	absent	0.05
ENSG00000259962	0.015432496	absent	0.05
ENSG00000259963	0.002769158	absent	0.05
ENSG00000259964	0.001354483	present	0.05
ENSG00000259966	0.02797515	absent	0.05
ENSG00000259967	0.003065612	absent	0.05
ENSG00000259968	0.023811791	absent	0.05
ENSG00000259969	1.01E-09	present	0.05
ENSG00000259970	0.000168322	present	0.05
ENSG00000259972	3.23E-11	present	0.05
ENSG00000259974	9.20E-11	present	0.05
ENSG00000259976	4.17E-09	present	0.05
ENSG00000259977	0.070177503	absent	0.05
ENSG00000259978	0.00052055	present	0.05
ENSG00000259979	0.191723586	absent	0.05
ENSG00000259981	0.030561956	absent	0.05
ENSG00000259982	0.004394429	absent	0.05
ENSG00000259983	0.004961871	absent	0.05
ENSG00000259984	6.42E-06	present	0.05
ENSG00000259985	0.00099123	present	0.05
ENSG00000259986	6.29E-09	present	0.05
ENSG00000259987	0.506880132	absent	0.05
ENSG00000259989	1	absent	0.05
ENSG00000259990	1	absent	0.05
ENSG00000259992	0.005890611	absent	0.05
ENSG00000259993	0.124062696	absent	0.05
ENSG00000259994	0.001155258	present	0.05
ENSG00000259995	0.046413468	absent	0.05
ENSG00000259996	0.190712669	absent	0.05
ENSG00000259997	3.07E-10	present	0.05
ENSG00000259998	0.159098974	absent	0.05
ENSG00000259999	0.002306801	absent	0.05
ENSG00000260000	0.000202671	present	0.05
ENSG00000260001	0.000710488	present	0.05
ENSG00000260003	0.271224917	absent	0.05
ENSG00000260004	0.040791771	absent	0.05
ENSG00000260005	0.001572975	present	0.05
ENSG00000260007	0.000107523	present	0.05
ENSG00000260008	0.020249459	absent	0.05
ENSG00000260009	0.538716849	absent	0.05
ENSG00000260010	0.367205739	absent	0.05
ENSG00000260011	0.000610176	present	0.05
ENSG00000260012	0.003187395	absent	0.05
ENSG00000260014	0.012165704	absent	0.05
ENSG00000260015	0.001496608	present	0.05
ENSG00000260017	0.00221908	present	0.05
ENSG00000260018	0.000915738	present	0.05
ENSG00000260019	0.039717442	absent	0.05
ENSG00000260021	0.143194352	absent	0.05
ENSG00000260022	5.21E-06	present	0.05
ENSG00000260024	0.00410602	absent	0.05
ENSG00000260025	6.58E-10	present	0.05
ENSG00000260026	0.035092246	absent	0.05
ENSG00000260027	3.82E-05	present	0.05
ENSG00000260029	0.000892935	present	0.05
ENSG00000260030	1	absent	0.05
ENSG00000260031	0.000364124	present	0.05
ENSG00000260032	3.23E-11	present	0.05
ENSG00000260033	0.000209635	present	0.05
ENSG00000260034	0.001779292	present	0.05
ENSG00000260035	1.01E-09	present	0.05
ENSG00000260036	0.110682725	absent	0.05
ENSG00000260037	0.000303833	present	0.05
ENSG00000260038	5.99E-06	present	0.05
ENSG00000260041	0.006792728	absent	0.05
ENSG00000260042	0.385724368	absent	0.05
ENSG00000260046	0.053872648	absent	0.05
ENSG00000260047	0.130091767	absent	0.05
ENSG00000260048	6.58E-10	present	0.05
ENSG00000260051	1.31E-09	present	0.05
ENSG00000260052	0.001509398	present	0.05
ENSG00000260053	0.209452595	absent	0.05
ENSG00000260057	0.000255053	present	0.05
ENSG00000260058	0.041857868	absent	0.05
ENSG00000260059	0.053898799	absent	0.05
ENSG00000260060	0.002206086	present	0.05
ENSG00000260062	0.016100874	absent	0.05
ENSG00000260063	0.001940832	present	0.05
ENSG00000260064	0.030822508	absent	0.05
ENSG00000260066	0.53628518	absent	0.05
ENSG00000260067	0.009086932	absent	0.05
ENSG00000260068	0.014870706	absent	0.05
ENSG00000260070	0.00511335	absent	0.05
ENSG00000260071	0.009542562	absent	0.05
ENSG00000260072	0.199141575	absent	0.05
ENSG00000260073	0.53630656	absent	0.05
ENSG00000260075	3.10E-06	present	0.05
ENSG00000260077	1.31E-09	present	0.05
ENSG00000260078	0.00102253	present	0.05
ENSG00000260081	0.000662716	present	0.05
ENSG00000260082	0.004096347	absent	0.05
ENSG00000260083	0.000182419	present	0.05
ENSG00000260084	0.007006923	absent	0.05
ENSG00000260086	0.001087698	present	0.05
ENSG00000260087	0.00968682	absent	0.05
ENSG00000260088	0.001127233	present	0.05
ENSG00000260089	0.005308882	absent	0.05
ENSG00000260090	0.453142052	absent	0.05
ENSG00000260091	0.002007744	present	0.05
ENSG00000260092	0.033758094	absent	0.05
ENSG00000260093	0.044039132	absent	0.05
ENSG00000260094	0.01286283	absent	0.05
